离心拉伸应力,x轴气动力弯矩,y轴气动力弯矩,x轴离心力弯矩,y轴离心力弯矩,x轴总弯矩,y轴总弯矩,A点弯曲应力,B点弯曲应力,C点弯曲应力,A点总应力,B点总应力,C点总应力
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
39.776033589060546,4.54046453137504,1.9036523421142133,-0.27782531615315387,-5.536823875597226,4.262639215221887,-3.6331715334830124,4.745964537124868,-4.188911717016825,9.524298925035191,44.521998126185416,35.587121872043724,49.300332514095736
60.47204609803919,15.158293160439369,6.35532335467566,-8.779327822962479,-5.536823875597226,6.37896533747689,0.8184994790784339,18.527172667416895,-10.5259239169066,17.411150592214177,78.99921876545609,49.946122181132594,77.88319669025337
74.61392453414855,31.01509714089913,13.003506999159868,-31.688616270056812,-8.00977324767667,-0.6735191291576825,4.993733751483198,3.9797580966097605,-1.5789592237223997,0.5937707539692512,78.59368263075831,73.03496531042616,75.2076952881178
87.82754668217726,56.85691756076856,23.838046422790473,-56.151757527758065,-70.98673696034392,0.7051600330104932,-47.14869053755345,-24.599273319889825,9.861511290038539,-4.471625943402093,63.22827336228743,97.68905797221579,83.35592073877517
98.51759262804008,89.66636790190543,37.59386073513583,-100.59037706564283,-141.53737599110477,-10.924009163737395,-103.94351525596895,-36.615157043281094,17.6309716059235,-5.119234835042573,61.90243558475898,116.14856423396358,93.3983577929975
